7893877,2010-04-16 13:59:00,1083,3710,$132.34,Online Transaction,32480,ONLINE,,,4899,
7893879,2010-04-16 14:00:00,598,2040,$40.68,Swipe Transaction,91128,West Stewartstown,NH,3597.0,5411,
7893880,2010-04-16 14:00:00,1066,1126,$140.00,Swipe Transaction,27092,Newtown,PA,18940.0,4829,
7893881,2010-04-16 14:00:00,1128,4548,$-62.00,Swipe Transaction,59935,Newport Center,VT,5857.0,5499,
7893883,2010-04-16 14:01:00,261,30,$-58.00,Swipe Transaction,49789,Hurricane,UT,84737.0,5541,
7893884,2010-04-16 14:01:00,580,5109,$14.18,Swipe Transaction,22204,Corning,NY,14830.0,5541,
7893885,2010-04-16 14:01:00,1117,1162,$-71.00,Swipe Transaction,61195,North Bend,NE,68649.0,5541,
7893886,2010-04-16 14:01:00,1769,43,$140.00,Swipe Transaction,27092,Runnemede,NJ,8078.0,4829,
7893887,2010-04-16 14:01:00,1985,2834,$23.55,Swipe Transaction,20561,Alpharetta,GA,30022.0,5912,
7893888,2010-04-16 14:02:00,75,4113,$99.44,Swipe Transaction,73335,Houston,TX,77073.0,8021,
7893890,2010-04-16 14:02:00,554,3912,$66.00,Swipe Transaction,59935,League City,TX,77573.0,5499,
7893891,2010-04-16 14:02:00,629,124,$374.89,Swipe Transaction,16041,South Ozone Park,NY,11420.0,7802,
7893892,2010-04-16 14:02:00,1018,5970,$1.63,Swipe Transaction,98374,Palm Coast,FL,32137.0,5411,
7893893,2010-04-16 14:02:00,1214,5508,$15.18,Online Transaction,88459,ONLINE,,,5311,
7893894,2010-04-16 14:02:00,1971,4566,$6.60,Swipe Transaction,86410,Syracuse,NY,13206.0,5211,
7893896,2010-04-16 14:03:00,554,3912,$-95.00,Swipe Transaction,59935,League City,TX,77573.0,5499,
7893898,2010-04-16 14:03:00,1772,5918,$100.65,Swipe Transaction,32208,Rancho Cucamonga,CA,91730.0,7538,
7893899,2010-04-16 14:04:00,376,4704,$93.15,Swipe Transaction,82148,Vincentown,NJ,8088.0,7538,
7893900,2010-04-16 14:05:00,394,4717,$68.44,Swipe Transaction,22204,Washington,DC,20012.0,5541,
7893901,2010-04-16 14:05:00,511,1038,$80.00,Swipe Transaction,27092,Tucson,AZ,85719.0,4829,
7893902,2010-04-16 14:05:00,543,4708,$13.17,Swipe Transaction,62119,Coos Bay,OR,97420.0,5411,
7893904,2010-04-16 14:05:00,944,2828,$47.37,Swipe Transaction,85915,Palos Verdes Peninsula,CA,90274.0,5411,
7893906,2010-04-16 14:05:00,1242,5102,$19.94,Swipe Transaction,13523,Naperville,IL,60564.0,5310,
7893908,2010-04-16 14:06:00,554,3912,$71.11,Swipe Transaction,59935,League City,TX,77573.0,5499,Bad PIN
7893910,2010-04-16 14:06:00,1117,1162,$71.00,Swipe Transaction,61195,North Bend,NE,68649.0,5541,
7893911,2010-04-16 14:06:00,1345,5984,$55.68,Swipe Transaction,48618,Gonzales,LA,70737.0,5251,
7893912,2010-04-16 14:07:00,844,3445,$28.83,Swipe Transaction,34490,Henderson,TX,75654.0,5719,
7893913,2010-04-16 14:07:00,1066,1126,$126.99,Swipe Transaction,72945,Colmar,PA,18915.0,5300,
7893914,2010-04-16 14:07:00,1128,4548,$62.00,Swipe Transaction,59935,Newport Center,VT,5857.0,5499,
7893915,2010-04-16 14:07:00,1529,4985,$0.41,Swipe Transaction,14528,New Bern,NC,28562.0,5499,
7893916,2010-04-16 14:08:00,138,2820,$76.61,Swipe Transaction,10792,Penn Run,PA,15765.0,5411,
7893918,2010-04-16 14:08:00,1717,2652,$60.00,Swipe Transaction,27092,Buffalo,NY,14219.0,4829,
7893919,2010-04-16 14:08:00,1941,2030,$37.63,Swipe Transaction,26810,Campbell,TX,75422.0,5541,
7893921,2010-04-16 14:09:00,1813,101,$38.50,Swipe Transaction,51961,Brooklyn,NY,11212.0,5813,
7893922,2010-04-16 14:09:00,1844,3702,$20.01,Swipe Transaction,82411,Corpus Christi,TX,78410.0,7230,
7893923,2010-04-16 14:10:00,13,2109,$15.28,Swipe Transaction,83271,Payneville,KY,40157.0,4214,
7893924,2010-04-16 14:10:00,432,4301,$94.50,Swipe Transaction,20561,Newland,NC,28657.0,5912,
7893925,2010-04-16 14:10:00,554,3912,$71.11,Swipe Transaction,59935,League City,TX,77573.0,5499,
7893926,2010-04-16 14:10:00,1941,2030,$70.00,Swipe Transaction,26810,Campbell,TX,75422.0,5541,
7893928,2010-04-16 14:11:00,261,30,$58.00,Swipe Transaction,49789,Hurricane,UT,84737.0,5541,
7893929,2010-04-16 14:11:00,1797,1127,$45.83,Online Transaction,16798,ONLINE,,,4121,
7893930,2010-04-16 14:11:00,1834,1119,$60.00,Swipe Transaction,27092,Abilene,TX,79605.0,4829,
7893932,2010-04-16 14:11:00,1941,2030,$-70.00,Swipe Transaction,26810,Campbell,TX,75422.0,5541,
7893933,2010-04-16 14:12:00,364,4623,$22.73,Swipe Transaction,83480,Alcoa,TN,37701.0,9402,
7893934,2010-04-16 14:12:00,1461,2886,$205.88,Swipe Transaction,41937,Brunswick,OH,44212.0,4900,
7893935,2010-04-16 14:13:00,442,141,$17.22,Swipe Transaction,83271,Chesterfield,MO,63017.0,4214,
7893937,2010-04-16 14:13:00,827,4514,$35.97,Swipe Transaction,5246,Utica,NY,13501.0,7230,
7893938,2010-04-16 14:13:00,972,4166,$43.75,Swipe Transaction,22204,El Paso,TX,79912.0,5541,
7893939,2010-04-16 14:13:00,1053,2900,$121.23,Swipe Transaction,20561,Oviedo,FL,32765.0,5912,
7893940,2010-04-16 14:13:00,1488,2995,$47.74,Swipe Transaction,50867,Eastlake,OH,44095.0,5541,
7893942,2010-04-16 14:13:00,1895,1090,$20.48,Online Transaction,16798,ONLINE,,,4121,
7893943,2010-04-16 14:14:00,819,3245,$-59.00,Swipe Transaction,50867,Pittsburgh,PA,15226.0,5541,
7893945,2010-04-16 14:15:00,169,3256,$1.36,Swipe Transaction,20519,Columbia,SC,29210.0,5942,
7893947,2010-04-16 14:15:00,615,1128,$28.34,Swipe Transaction,53391,Daisetta,TX,77533.0,5411,
7893948,2010-04-16 14:15:00,1247,1073,$122.85,Online Transaction,96529,ONLINE,,,4899,
7893950,2010-04-16 14:16:00,490,5133,$66.45,Swipe Transaction,24847,San Antonio,TX,78230.0,5651,
