7953877,2010-05-01 14:26:00,1,3682,$-85.00,Swipe Transaction,59935,Pensacola,FL,32504.0,5499,
7953878,2010-05-01 14:26:00,528,3834,$87.00,Swipe Transaction,43293,Le Mars,IA,51031.0,5499,
7953879,2010-05-01 14:26:00,704,2945,$14.15,Swipe Transaction,75781,Hinesville,GA,31313.0,5411,
7953880,2010-05-01 14:26:00,782,4169,$40.81,Swipe Transaction,61195,Milton,FL,32571.0,5541,
7953881,2010-05-01 14:26:00,1741,1097,$110.33,Swipe Transaction,99370,Tucson,AZ,85711.0,5311,
7953882,2010-05-01 14:27:00,92,5947,$39.80,Swipe Transaction,26909,Sioux Falls,SD,57106.0,5211,
7953883,2010-05-01 14:27:00,373,4750,$53.35,Swipe Transaction,22204,Huntington,IN,46750.0,5541,
7953886,2010-05-01 14:27:00,964,2407,$29.12,Swipe Transaction,34121,Palisades Park,NJ,7650.0,7538,
7953887,2010-05-01 14:27:00,1262,991,$-387.00,Swipe Transaction,51300,Lettsworth,LA,70753.0,3359,
7953888,2010-05-01 14:27:00,1963,5418,$60.46,Swipe Transaction,63291,Vacaville,CA,95687.0,7538,
7953889,2010-05-01 14:28:00,247,1240,$13.27,Swipe Transaction,83480,Lake Charles,LA,70605.0,9402,
7953890,2010-05-01 14:28:00,1138,2122,$49.35,Online Transaction,39021,ONLINE,,,4784,
7953891,2010-05-01 14:28:00,1214,5508,$239.12,Online Transaction,73186,ONLINE,,,4814,
7953892,2010-05-01 14:28:00,1492,5452,$18.32,Swipe Transaction,23083,Black Diamond,WA,98010.0,5411,
7953893,2010-05-01 14:28:00,1926,1160,$12.48,Swipe Transaction,20561,Sanford,FL,32773.0,5912,
7953894,2010-05-01 14:29:00,170,5985,$28.59,Swipe Transaction,69017,Wynnewood,OK,73098.0,7832,
7953897,2010-05-01 14:29:00,659,128,$11.71,Swipe Transaction,75781,Oolitic,IN,47451.0,5411,
7953898,2010-05-01 14:29:00,819,3245,$77.00,Swipe Transaction,50867,Pittsburgh,PA,15226.0,5541,
7953899,2010-05-01 14:29:00,1262,991,$166.63,Swipe Transaction,51300,Lettsworth,LA,70753.0,3359,
7953900,2010-05-01 14:29:00,1357,2990,$88.00,Swipe Transaction,59935,Tacoma,WA,98404.0,5499,
7953901,2010-05-01 14:29:00,1530,52,$25.16,Swipe Transaction,11859,Keller,TX,76248.0,7230,
7953902,2010-05-01 14:29:00,1562,168,$13.11,Swipe Transaction,86410,Miami,OK,74354.0,5211,
7953903,2010-05-01 14:29:00,1687,2509,$9.05,Swipe Transaction,81536,Albuquerque,NM,87122.0,5310,
7953904,2010-05-01 14:30:00,704,2945,$11.29,Swipe Transaction,78339,Macon,GA,31216.0,4121,
7953906,2010-05-01 14:30:00,847,5107,$60.77,Swipe Transaction,54309,Fort Gibson,OK,74434.0,5411,
7953907,2010-05-01 14:30:00,1184,2898,$32.48,Online Transaction,15143,ONLINE,,,4784,
7953908,2010-05-01 14:30:00,1222,1076,$40.70,Swipe Transaction,32858,Oldtown,ID,83822.0,5311,
